Player_Name,Country,Mins,BF,4s,6s,SR,Oppn,Ground,Date,Runs,Not_Outs
G Gambhir,INDIA,105,68,5,0,91.17,v Sri Lanka,Dambulla,1/28/2009,62,0
SR Tendulkar,INDIA,15,16,0,0,31.25,v Sri Lanka,Dambulla,1/28/2009,5,0
SK Raina,INDIA,100,71,3,1,76.05,v Sri Lanka,Dambulla,1/28/2009,54,0
Yuvraj Singh,INDIA,52,40,2,0,57.5,v Sri Lanka,Dambulla,1/28/2009,23,0
MS Dhoni,INDIA,85,65,5,0,93.84,v Sri Lanka,Dambulla,1/28/2009,61,1
RG Sharma,INDIA,44,30,3,0,83.33,v Sri Lanka,Dambulla,1/28/2009,25,1
V Sehwag,INDIA,58,26,7,0,161.53,v Sri Lanka,Colombo (RPS),1/31/2009,42,0
SR Tendulkar,INDIA,11,9,0,0,66.66,v Sri Lanka,Colombo (RPS),1/31/2009,6,0
G Gambhir,INDIA,31,28,4,0,96.42,v Sri Lanka,Colombo (RPS),1/31/2009,27,0
Yuvraj Singh,INDIA,100,88,7,1,75,v Sri Lanka,Colombo (RPS),1/31/2009,66,0
SK Raina,INDIA,74,43,0,1,67.44,v Sri Lanka,Colombo (RPS),1/31/2009,29,0
MS Dhoni,INDIA,55,35,0,0,65.71,v Sri Lanka,Colombo (RPS),1/31/2009,23,0
YK Pathan,INDIA,33,28,2,0,75,v Sri Lanka,Colombo (RPS),1/31/2009,21,0
Z Khan,INDIA,35,23,0,1,73.91,v Sri Lanka,Colombo (RPS),1/31/2009,17,0
P Kumar,INDIA,22,21,1,0,71.42,v Sri Lanka,Colombo (RPS),1/31/2009,15,0
PP Ojha,INDIA,1,0,0,0,0,v Sri Lanka,Colombo (RPS),1/31/2009,0,1
V Sehwag,INDIA,165,90,17,0,128.88,v Sri Lanka,Colombo (RPS),2/3/2009,116,0
SR Tendulkar,INDIA,9,12,0,1,58.33,v Sri Lanka,Colombo (RPS),2/3/2009,7,0
G Gambhir,INDIA,12,9,2,0,111.11,v Sri Lanka,Colombo (RPS),2/3/2009,10,0
Yuvraj Singh,INDIA,126,95,17,1,123.15,v Sri Lanka,Colombo (RPS),2/3/2009,117,0
MS Dhoni,INDIA,70,45,1,0,77.77,v Sri Lanka,Colombo (RPS),2/3/2009,35,1
SK Raina,INDIA,13,14,1,0,64.28,v Sri Lanka,Colombo (RPS),2/3/2009,9,0
YK Pathan,INDIA,40,38,4,3,155.26,v Sri Lanka,Colombo (RPS),2/3/2009,59,1
V Sehwag,INDIA,13,8,1,0,62.5,v Sri Lanka,Colombo (RPS),2/5/2009,5,0
G Gambhir,INDIA,214,147,14,1,102.04,v Sri Lanka,Colombo (RPS),2/5/2009,150,0
MS Dhoni,INDIA,140,96,4,2,97.91,v Sri Lanka,Colombo (RPS),2/5/2009,94,0
Yuvraj Singh,INDIA,5,6,1,0,83.33,v Sri Lanka,Colombo (RPS),2/5/2009,5,0
YK Pathan,INDIA,1,1,0,0,0,v Sri Lanka,Colombo (RPS),2/5/2009,0,0
SK Raina,INDIA,65,37,4,1,132.43,v Sri Lanka,Colombo (RPS),2/5/2009,49,1
RG Sharma,INDIA,12,6,0,0,66.66,v Sri Lanka,Colombo (RPS),2/5/2009,4,1
G Gambhir,INDIA,37,15,2,0,86.66,v Sri Lanka,Colombo (RPS),2/8/2009,13,0
V Sehwag,INDIA,6,6,1,0,100,v Sri Lanka,Colombo (RPS),2/8/2009,6,0
SK Raina,INDIA,4,3,0,0,0,v Sri Lanka,Colombo (RPS),2/8/2009,0,0
Yuvraj Singh,INDIA,86,62,11,1,117.74,v Sri Lanka,Colombo (RPS),2/8/2009,73,0
RG Sharma,INDIA,31,22,1,0,68.18,v Sri Lanka,Colombo (RPS),2/8/2009,15,0
MS Dhoni,INDIA,85,58,1,2,91.37,v Sri Lanka,Colombo (RPS),2/8/2009,53,0
YK Pathan,INDIA,14,13,0,0,23.07,v Sri Lanka,Colombo (RPS),2/8/2009,3,0
RA Jadeja,INDIA,91,77,5,0,77.92,v Sri Lanka,Colombo (RPS),2/8/2009,60,1
IK Pathan,INDIA,21,21,0,0,38.09,v Sri Lanka,Colombo (RPS),2/8/2009,8,0
L Balaji,INDIA,16,10,1,0,70,v Sri Lanka,Colombo (RPS),2/8/2009,7,0
I Sharma,INDIA,9,6,0,0,66.66,v Sri Lanka,Colombo (RPS),2/8/2009,4,0
V Sehwag,INDIA,79,56,11,1,137.5,v New Zealand,Napier,3/3/2009,77,0
SR Tendulkar,INDIA,43,23,2,0,86.95,v New Zealand,Napier,3/3/2009,20,0
MS Dhoni,INDIA,120,89,6,0,94.38,v New Zealand,Napier,3/3/2009,84,1
Yuvraj Singh,INDIA,17,13,0,0,15.38,v New Zealand,Napier,3/3/2009,2,0
SK Raina,INDIA,49,39,5,4,169.23,v New Zealand,Napier,3/3/2009,66,0
YK Pathan,INDIA,15,10,2,1,200,v New Zealand,Napier,3/3/2009,20,1
V Sehwag,INDIA,60,36,9,1,150,v New Zealand,Wellington,3/6/2009,54,0
SR Tendulkar,INDIA,100,69,7,1,88.4,v New Zealand,Wellington,3/6/2009,61,0
G Gambhir,INDIA,65,36,2,0,83.33,v New Zealand,Wellington,3/6/2009,30,0
Yuvraj Singh,INDIA,5,4,0,0,0,v New Zealand,Wellington,3/6/2009,0,0
MS Dhoni,INDIA,0,19,2,0,121.05,v New Zealand,Wellington,3/6/2009,23,1
SK Raina,INDIA,0,8,2,0,162.5,v New Zealand,Wellington,3/6/2009,13,1
V Sehwag,INDIA,15,6,0,0,50,v New Zealand,Christchurch,3/8/2009,3,0
SR Tendulkar,INDIA,206,133,16,5,122.55,v New Zealand,Christchurch,3/8/2009,163,1
G Gambhir,INDIA,46,27,1,0,55.55,v New Zealand,Christchurch,3/8/2009,15,0
Yuvraj Singh,INDIA,82,60,10,6,145,v New Zealand,Christchurch,3/8/2009,87,0
MS Dhoni,INDIA,76,58,5,2,117.24,v New Zealand,Christchurch,3/8/2009,68,0
SK Raina,INDIA,22,18,0,5,211.11,v New Zealand,Christchurch,3/8/2009,38,1
YK Pathan,INDIA,6,2,0,0,50,v New Zealand,Christchurch,3/8/2009,1,1
G Gambhir,INDIA,106,67,6,0,94.02,v New Zealand,Hamilton,3/11/2009,63,1
V Sehwag,INDIA,106,74,14,6,168.91,v New Zealand,Hamilton,3/11/2009,125,1
G Gambhir,INDIA,23,16,0,0,31.25,v New Zealand,Auckland,3/14/2009,5,0
V Sehwag,INDIA,57,27,3,3,148.14,v New Zealand,Auckland,3/14/2009,40,0
SK Raina,INDIA,23,19,1,0,42.1,v New Zealand,Auckland,3/14/2009,8,0
RG Sharma,INDIA,106,74,1,1,58.1,v New Zealand,Auckland,3/14/2009,43,1
Yuvraj Singh,INDIA,26,24,0,0,45.83,v New Zealand,Auckland,3/14/2009,11,0
MS Dhoni,INDIA,19,21,1,0,42.85,v New Zealand,Auckland,3/14/2009,9,0
YK Pathan,INDIA,3,4,0,0,0,v New Zealand,Auckland,3/14/2009,0,0
Harbhajan Singh,INDIA,8,5,0,0,20,v New Zealand,Auckland,3/14/2009,1,0
Z Khan,INDIA,16,10,0,0,50,v New Zealand,Auckland,3/14/2009,5,0
P Kumar,INDIA,11,12,1,0,50,v New Zealand,Auckland,3/14/2009,6,0
I Sharma,INDIA,7,7,0,0,42.85,v New Zealand,Auckland,3/14/2009,3,0
KD Karthik,INDIA,123,77,6,1,87.01,v West Indies,Kingston,6/26/2009,67,0
G Gambhir,INDIA,16,14,0,1,92.85,v West Indies,Kingston,6/26/2009,13,0
RG Sharma,INDIA,9,12,0,0,33.33,v West Indies,Kingston,6/26/2009,4,0
Yuvraj Singh,INDIA,134,102,10,7,128.43,v West Indies,Kingston,6/26/2009,131,0
MS Dhoni,INDIA,81,46,2,1,89.13,v West Indies,Kingston,6/26/2009,41,0
RA Jadeja,INDIA,1,1,0,0,0,v West Indies,Kingston,6/26/2009,0,0
YK Pathan,INDIA,53,38,2,2,105.26,v West Indies,Kingston,6/26/2009,40,1
Harbhajan Singh,INDIA,19,13,0,2,161.53,v West Indies,Kingston,6/26/2009,21,1
KD Karthik,INDIA,3,5,0,0,80,v West Indies,Kingston,6/28/2009,4,0
G Gambhir,INDIA,7,2,0,0,0,v West Indies,Kingston,6/28/2009,0,0
RG Sharma,INDIA,7,2,0,0,0,v West Indies,Kingston,6/28/2009,0,0
Yuvraj Singh,INDIA,47,33,5,1,106.06,v West Indies,Kingston,6/28/2009,35,0
MS Dhoni,INDIA,201,130,6,2,73.07,v West Indies,Kingston,6/28/2009,95,0
YK Pathan,INDIA,12,9,0,0,0,v West Indies,Kingston,6/28/2009,0,0
RA Jadeja,INDIA,9,12,1,0,58.33,v West Indies,Kingston,6/28/2009,7,0
Harbhajan Singh,INDIA,16,14,0,0,50,v West Indies,Kingston,6/28/2009,7,0
P Kumar,INDIA,2,5,0,0,20,v West Indies,Kingston,6/28/2009,1,0
RP Singh,INDIA,95,75,1,1,30.66,v West Indies,Kingston,6/28/2009,23,0
A Nehra,INDIA,4,3,0,0,0,v West Indies,Kingston,6/28/2009,0,1
KD Karthik,INDIA,60,43,5,1,109.3,v West Indies,Gros Islet,7/3/2009,47,0
G Gambhir,INDIA,73,38,2,0,115.78,v West Indies,Gros Islet,7/3/2009,44,0
MS Dhoni,INDIA,50,34,2,1,135.29,v West Indies,Gros Islet,7/3/2009,46,1
Yuvraj Singh,INDIA,8,6,0,0,33.33,v West Indies,Gros Islet,7/3/2009,2,0
RG Sharma,INDIA,19,9,0,0,122.22,v West Indies,Gros Islet,7/3/2009,11,0
YK Pathan,INDIA,4,2,0,0,50,v West Indies,Gros Islet,7/3/2009,1,1
KD Karthik,INDIA,8,11,0,0,36.36,v New Zealand,Colombo (RPS),9/11/2009,4,0
SR Tendulkar,INDIA,81,55,6,0,83.63,v New Zealand,Colombo (RPS),9/11/2009,46,0
R Dravid,INDIA,65,45,1,0,31.11,v New Zealand,Colombo (RPS),9/11/2009,14,0
Yuvraj Singh,INDIA,22,13,2,0,61.53,v New Zealand,Colombo (RPS),9/11/2009,8,0
MS Dhoni,INDIA,86,65,4,0,53.84,v New Zealand,Colombo (RPS),9/11/2009,35,1
SK Raina,INDIA,69,54,3,2,83.33,v New Zealand,Colombo (RPS),9/11/2009,45,1
KD Karthik,INDIA,24,23,2,0,69.56,v Sri Lanka,Colombo (RPS),9/12/2009,16,0
SR Tendulkar,INDIA,63,33,5,0,81.81,v Sri Lanka,Colombo (RPS),9/12/2009,27,0
R Dravid,INDIA,93,56,3,1,83.92,v Sri Lanka,Colombo (RPS),9/12/2009,47,0
Yuvraj Singh,INDIA,29,22,2,0,72.72,v Sri Lanka,Colombo (RPS),9/12/2009,16,0
SK Raina,INDIA,6,1,0,0,0,v Sri Lanka,Colombo (RPS),9/12/2009,0,0
MS Dhoni,INDIA,24,18,0,0,44.44,v Sri Lanka,Colombo (RPS),9/12/2009,8,0
YK Pathan,INDIA,8,5,0,0,20,v Sri Lanka,Colombo (RPS),9/12/2009,1,0
Harbhajan Singh,INDIA,11,10,0,0,40,v Sri Lanka,Colombo (RPS),9/12/2009,4,0
RP Singh,INDIA,46,25,2,0,76,v Sri Lanka,Colombo (RPS),9/12/2009,19,1
A Nehra,INDIA,6,4,0,0,25,v Sri Lanka,Colombo (RPS),9/12/2009,1,0
I Sharma,INDIA,29,27,2,0,48.14,v Sri Lanka,Colombo (RPS),9/12/2009,13,0
R Dravid,INDIA,80,56,2,1,69.64,v Sri Lanka,Colombo (RPS),9/14/2009,39,0
SR Tendulkar,INDIA,214,133,10,1,103.75,v Sri Lanka,Colombo (RPS),9/14/2009,138,0
MS Dhoni,INDIA,82,62,3,0,90.32,v Sri Lanka,Colombo (RPS),9/14/2009,56,0
Yuvraj Singh,INDIA,75,41,6,1,136.58,v Sri Lanka,Colombo (RPS),9/14/2009,56,1
YK Pathan,INDIA,5,1,0,0,0,v Sri Lanka,Colombo (RPS),9/14/2009,0,0
SK Raina,INDIA,11,6,1,0,133.33,v Sri Lanka,Colombo (RPS),9/14/2009,8,0
V Kohli,INDIA,6,2,0,0,100,v Sri Lanka,Colombo (RPS),9/14/2009,2,1
G Gambhir,INDIA,59,46,7,2,123.91,v Pakistan,Centurion,9/26/2009,57,0
SR Tendulkar,INDIA,19,14,1,0,57.14,v Pakistan,Centurion,9/26/2009,8,0
R Dravid,INDIA,160,103,4,0,73.78,v Pakistan,Centurion,9/26/2009,76,0
V Kohli,INDIA,28,24,1,0,66.66,v Pakistan,Centurion,9/26/2009,16,0
MS Dhoni,INDIA,8,9,0,0,33.33,v Pakistan,Centurion,9/26/2009,3,0
SK Raina,INDIA,49,41,5,2,112.19,v Pakistan,Centurion,9/26/2009,46,0
YK Pathan,INDIA,14,10,0,0,50,v Pakistan,Centurion,9/26/2009,5,0
Harbhajan Singh,INDIA,34,22,1,0,59.09,v Pakistan,Centurion,9/26/2009,13,0
RP Singh,INDIA,8,6,0,0,33.33,v Pakistan,Centurion,9/26/2009,2,0
I Sharma,INDIA,1,1,0,0,0,v Pakistan,Centurion,9/26/2009,0,0
A Nehra,INDIA,3,0,0,0,0,v Pakistan,Centurion,9/26/2009,0,1
KD Karthik,INDIA,123,79,4,0,43.03,v West Indies,Johannesburg,9/30/2009,34,0
G Gambhir,INDIA,13,5,1,0,120,v West Indies,Johannesburg,9/30/2009,6,0
R Dravid,INDIA,1,2,1,0,200,v West Indies,Johannesburg,9/30/2009,4,0
V Kohli,INDIA,121,104,9,2,75.96,v West Indies,Johannesburg,9/30/2009,79,1
AM Nayar,INDIA,17,7,0,0,0,v West Indies,Johannesburg,9/30/2009,0,1
V Sehwag,INDIA,20,11,3,0,118.18,v Australia,Vadodara,10/25/2009,13,0
SR Tendulkar,INDIA,40,29,2,0,48.27,v Australia,Vadodara,10/25/2009,14,0
G Gambhir,INDIA,132,85,6,1,80,v Australia,Vadodara,10/25/2009,68,0
V Kohli,INDIA,53,41,3,0,73.17,v Australia,Vadodara,10/25/2009,30,0
MS Dhoni,INDIA,75,46,4,0,73.91,v Australia,Vadodara,10/25/2009,34,0
SK Raina,INDIA,11,10,0,1,90,v Australia,Vadodara,10/25/2009,9,0
RA Jadeja,INDIA,16,13,0,0,38.46,v Australia,Vadodara,10/25/2009,5,0
Harbhajan Singh,INDIA,48,31,4,3,158.06,v Australia,Vadodara,10/25/2009,49,0
P Kumar,INDIA,41,32,5,1,125,v Australia,Vadodara,10/25/2009,40,1
A Nehra,INDIA,4,2,0,0,100,v Australia,Vadodara,10/25/2009,2,1
V Sehwag,INDIA,49,31,6,1,129.03,v Australia,Nagpur,10/28/2009,40,0
SR Tendulkar,INDIA,14,8,1,0,50,v Australia,Nagpur,10/28/2009,4,0
G Gambhir,INDIA,136,80,6,0,95,v Australia,Nagpur,10/28/2009,76,0
Yuvraj Singh,INDIA,24,24,2,1,95.83,v Australia,Nagpur,10/28/2009,23,0
MS Dhoni,INDIA,141,107,9,3,115.88,v Australia,Nagpur,10/28/2009,124,0
SK Raina,INDIA,68,50,6,1,124,v Australia,Nagpur,10/28/2009,62,0
Harbhajan Singh,INDIA,3,1,0,0,100,v Australia,Nagpur,10/28/2009,1,1
P Kumar,INDIA,1,1,0,0,100,v Australia,Nagpur,10/28/2009,1,0
V Sehwag,INDIA,41,25,1,0,44,v Australia,Delhi,10/31/2009,11,0
SR Tendulkar,INDIA,63,47,2,0,68.08,v Australia,Delhi,10/31/2009,32,0
G Gambhir,INDIA,31,15,0,0,40,v Australia,Delhi,10/31/2009,6,0
Yuvraj Singh,INDIA,146,96,8,2,81.25,v Australia,Delhi,10/31/2009,78,0
MS Dhoni,INDIA,153,95,6,0,74.73,v Australia,Delhi,10/31/2009,71,1
SK Raina,INDIA,19,13,1,0,69.23,v Australia,Delhi,10/31/2009,9,1
V Sehwag,INDIA,30,19,7,0,157.89,v Australia,Mohali,11/2/2009,30,0
SR Tendulkar,INDIA,86,68,6,0,58.82,v Australia,Mohali,11/2/2009,40,0
V Kohli,INDIA,32,16,1,0,62.5,v Australia,Mohali,11/2/2009,10,0
Yuvraj Singh,INDIA,41,21,0,0,57.14,v Australia,Mohali,11/2/2009,12,0
MS Dhoni,INDIA,58,46,2,0,56.52,v Australia,Mohali,11/2/2009,26,0
SK Raina,INDIA,46,30,0,0,56.66,v Australia,Mohali,11/2/2009,17,0
RA Jadeja,INDIA,33,21,1,0,33.33,v Australia,Mohali,11/2/2009,7,0
Harbhajan Singh,INDIA,33,25,5,1,124,v Australia,Mohali,11/2/2009,31,0
P Kumar,INDIA,29,19,3,0,84.21,v Australia,Mohali,11/2/2009,16,0
A Nehra,INDIA,21,8,1,0,87.5,v Australia,Mohali,11/2/2009,7,0
I Sharma,INDIA,9,8,0,0,37.5,v Australia,Mohali,11/2/2009,3,1
V Sehwag,INDIA,37,30,5,1,126.66,v Australia,Hyderabad (Deccan),11/5/2009,38,0
SR Tendulkar,INDIA,210,141,19,4,124.11,v Australia,Hyderabad (Deccan),11/5/2009,175,0
G Gambhir,INDIA,17,13,1,0,61.53,v Australia,Hyderabad (Deccan),11/5/2009,8,0
Yuvraj Singh,INDIA,21,10,1,0,90,v Australia,Hyderabad (Deccan),11/5/2009,9,0
MS Dhoni,INDIA,17,15,0,0,40,v Australia,Hyderabad (Deccan),11/5/2009,6,0
SK Raina,INDIA,76,59,3,3,100,v Australia,Hyderabad (Deccan),11/5/2009,59,0
Harbhajan Singh,INDIA,1,2,0,0,0,v Australia,Hyderabad (Deccan),11/5/2009,0,0
RA Jadeja,INDIA,24,17,3,0,135.29,v Australia,Hyderabad (Deccan),11/5/2009,23,0
P Kumar,INDIA,16,9,0,1,100,v Australia,Hyderabad (Deccan),11/5/2009,9,0
A Nehra,INDIA,1,2,0,0,50,v Australia,Hyderabad (Deccan),11/5/2009,1,0
MM Patel,INDIA,9,3,0,0,66.66,v Australia,Hyderabad (Deccan),11/5/2009,2,1
V Sehwag,INDIA,1,4,0,1,150,v Australia,Guwahati,11/8/2009,6,0
SR Tendulkar,INDIA,23,17,2,0,58.82,v Australia,Guwahati,11/8/2009,10,0
G Gambhir,INDIA,1,2,0,0,0,v Australia,Guwahati,11/8/2009,0,0
Yuvraj Singh,INDIA,29,16,1,0,37.5,v Australia,Guwahati,11/8/2009,6,0
MS Dhoni,INDIA,97,77,1,0,31.16,v Australia,Guwahati,11/8/2009,24,0
SK Raina,INDIA,6,5,0,0,0,v Australia,Guwahati,11/8/2009,0,0
RA Jadeja,INDIA,148,103,6,0,55.33,v Australia,Guwahati,11/8/2009,57,0
Harbhajan Singh,INDIA,1,2,0,0,0,v Australia,Guwahati,11/8/2009,0,0
P Kumar,INDIA,80,51,7,1,105.88,v Australia,Guwahati,11/8/2009,54,1
A Nehra,INDIA,16,12,0,0,33.33,v Australia,Guwahati,11/8/2009,4,0
MM Patel,INDIA,1,2,0,0,0,v Australia,Guwahati,11/8/2009,0,0
V Sehwag,INDIA,166,102,17,6,143.13,v Sri Lanka,Rajkot,12/15/2009,146,0
SR Tendulkar,INDIA,91,63,10,1,109.52,v Sri Lanka,Rajkot,12/15/2009,69,0
MS Dhoni,INDIA,78,53,7,3,135.84,v Sri Lanka,Rajkot,12/15/2009,72,0
SK Raina,INDIA,33,20,2,0,80,v Sri Lanka,Rajkot,12/15/2009,16,0
G Gambhir,INDIA,11,8,1,0,137.5,v Sri Lanka,Rajkot,12/15/2009,11,0
Harbhajan Singh,INDIA,22,13,1,0,84.61,v Sri Lanka,Rajkot,12/15/2009,11,0
V Kohli,INDIA,20,19,4,0,142.1,v Sri Lanka,Rajkot,12/15/2009,27,0
RA Jadeja,INDIA,28,17,1,2,176.47,v Sri Lanka,Rajkot,12/15/2009,30,1
P Kumar,INDIA,11,7,0,0,71.42,v Sri Lanka,Rajkot,12/15/2009,5,1
V Sehwag,INDIA,3,4,1,0,100,v Sri Lanka,Nagpur,12/18/2009,4,0
SR Tendulkar,INDIA,76,52,4,0,82.69,v Sri Lanka,Nagpur,12/18/2009,43,0
G Gambhir,INDIA,18,6,0,0,33.33,v Sri Lanka,Nagpur,12/18/2009,2,0
V Kohli,INDIA,93,65,7,0,83.07,v Sri Lanka,Nagpur,12/18/2009,54,0
MS Dhoni,INDIA,135,111,8,2,96.39,v Sri Lanka,Nagpur,12/18/2009,107,0
SK Raina,INDIA,78,55,4,3,123.63,v Sri Lanka,Nagpur,12/18/2009,68,0
RA Jadeja,INDIA,18,6,2,0,200,v Sri Lanka,Nagpur,12/18/2009,12,1
Harbhajan Singh,INDIA,1,1,0,0,0,v Sri Lanka,Nagpur,12/18/2009,0,0
V Sehwag,INDIA,30,28,9,0,157.14,v Sri Lanka,Cuttack,12/21/2009,44,0
SR Tendulkar,INDIA,187,104,13,0,92.3,v Sri Lanka,Cuttack,12/21/2009,96,1
G Gambhir,INDIA,64,52,3,0,61.53,v Sri Lanka,Cuttack,12/21/2009,32,0
Yuvraj Singh,INDIA,46,40,3,0,57.5,v Sri Lanka,Cuttack,12/21/2009,23,0
KD Karthik,INDIA,44,31,4,1,103.22,v Sri Lanka,Cuttack,12/21/2009,32,1
V Sehwag,INDIA,0,10,2,0,100,v Sri Lanka,Kolkata,12/24/2009,10,0
SR Tendulkar,INDIA,0,8,2,0,100,v Sri Lanka,Kolkata,12/24/2009,8,0
G Gambhir,INDIA,0,137,14,0,109.48,v Sri Lanka,Kolkata,12/24/2009,150,1
V Kohli,INDIA,0,114,11,1,93.85,v Sri Lanka,Kolkata,12/24/2009,107,0
KD Karthik,INDIA,0,22,1,0,86.36,v Sri Lanka,Kolkata,12/24/2009,19,1
G Gambhir,INDIA,13,12,1,0,66.66,v Sri Lanka,Dhaka,1/5/2010,8,0
V Sehwag,INDIA,44,31,9,0,151.61,v Sri Lanka,Dhaka,1/5/2010,47,0
V Kohli,INDIA,19,12,1,0,75,v Sri Lanka,Dhaka,1/5/2010,9,0
Yuvraj Singh,INDIA,127,84,6,2,88.09,v Sri Lanka,Dhaka,1/5/2010,74,0
MS Dhoni,INDIA,85,70,3,0,52.85,v Sri Lanka,Dhaka,1/5/2010,37,0
SK Raina,INDIA,66,46,4,0,76.08,v Sri Lanka,Dhaka,1/5/2010,35,0
RA Jadeja,INDIA,41,34,3,1,114.7,v Sri Lanka,Dhaka,1/5/2010,39,0
Harbhajan Singh,INDIA,2,2,0,0,50,v Sri Lanka,Dhaka,1/5/2010,1,0
Z Khan,INDIA,4,4,0,0,50,v Sri Lanka,Dhaka,1/5/2010,2,0
A Nehra,INDIA,10,6,0,0,66.66,v Sri Lanka,Dhaka,1/5/2010,4,1
S Sreesanth,INDIA,2,3,0,0,33.33,v Sri Lanka,Dhaka,1/5/2010,1,1
G Gambhir,INDIA,37,24,2,0,75,v Bangladesh,Dhaka,1/7/2010,18,0
V Sehwag,INDIA,17,8,2,0,162.5,v Bangladesh,Dhaka,1/7/2010,13,0
V Kohli,INDIA,136,102,7,0,89.21,v Bangladesh,Dhaka,1/7/2010,91,0
Yuvraj Singh,INDIA,5,4,0,0,25,v Bangladesh,Dhaka,1/7/2010,1,0
MS Dhoni,INDIA,167,107,9,0,94.39,v Bangladesh,Dhaka,1/7/2010,101,1
SK Raina,INDIA,57,43,5,1,118.6,v Bangladesh,Dhaka,1/7/2010,51,1
KD Karthik,INDIA,55,40,9,0,120,v Sri Lanka,Dhaka,1/10/2010,48,0
G Gambhir,INDIA,129,86,10,0,82.55,v Sri Lanka,Dhaka,1/10/2010,71,0
V Kohli,INDIA,98,68,9,0,104.41,v Sri Lanka,Dhaka,1/10/2010,71,1
Yuvraj Singh,INDIA,24,7,0,0,114.28,v Sri Lanka,Dhaka,1/10/2010,8,1
KD Karthik,INDIA,53,39,3,1,87.17,v Bangladesh,Dhaka,1/11/2010,34,0
G Gambhir,INDIA,69,46,5,0,89.13,v Bangladesh,Dhaka,1/11/2010,41,0
V Kohli,INDIA,128,95,11,0,107.36,v Bangladesh,Dhaka,1/11/2010,102,1
Yuvraj Singh,INDIA,28,25,1,0,52,v Bangladesh,Dhaka,1/11/2010,13,0
MS Dhoni,INDIA,53,35,3,0,91.42,v Bangladesh,Dhaka,1/11/2010,32,0
SK Raina,INDIA,29,18,1,0,100,v Bangladesh,Dhaka,1/11/2010,18,1
V Sehwag,INDIA,52,27,7,0,155.55,v Sri Lanka,Dhaka,1/13/2010,42,0
G Gambhir,INDIA,2,2,0,0,0,v Sri Lanka,Dhaka,1/13/2010,0,0
V Kohli,INDIA,6,8,0,0,25,v Sri Lanka,Dhaka,1/13/2010,2,0
Yuvraj Singh,INDIA,8,3,0,0,0,v Sri Lanka,Dhaka,1/13/2010,0,0
MS Dhoni,INDIA,23,19,3,0,73.68,v Sri Lanka,Dhaka,1/13/2010,14,0
SK Raina,INDIA,152,115,10,1,92.17,v Sri Lanka,Dhaka,1/13/2010,106,0
RA Jadeja,INDIA,93,64,0,0,59.37,v Sri Lanka,Dhaka,1/13/2010,38,0
Harbhajan Singh,INDIA,31,26,0,0,42.3,v Sri Lanka,Dhaka,1/13/2010,11,0
Z Khan,INDIA,10,8,2,1,200,v Sri Lanka,Dhaka,1/13/2010,16,0
A Nehra,INDIA,18,3,0,0,66.66,v Sri Lanka,Dhaka,1/13/2010,2,1
S Sreesanth,INDIA,12,15,0,0,26.66,v Sri Lanka,Dhaka,1/13/2010,4,0
V Sehwag,INDIA,0,37,6,2,124.32,v South Africa,Jaipur,2/21/2010,46,0
SR Tendulkar,INDIA,0,5,1,0,80,v South Africa,Jaipur,2/21/2010,4,0
KD Karthik,INDIA,0,56,5,1,78.57,v South Africa,Jaipur,2/21/2010,44,0
MS Dhoni,INDIA,0,29,2,0,89.65,v South Africa,Jaipur,2/21/2010,26,0
V Kohli,INDIA,0,46,1,0,67.39,v South Africa,Jaipur,2/21/2010,31,0
SK Raina,INDIA,0,63,6,1,92.06,v South Africa,Jaipur,2/21/2010,58,0
YK Pathan,INDIA,0,13,2,1,138.46,v South Africa,Jaipur,2/21/2010,18,0
RA Jadeja,INDIA,0,20,1,0,110,v South Africa,Jaipur,2/21/2010,22,0
P Kumar,INDIA,0,14,0,0,92.85,v South Africa,Jaipur,2/21/2010,13,0
A Nehra,INDIA,0,17,1,1,94.11,v South Africa,Jaipur,2/21/2010,16,1
S Sreesanth,INDIA,0,0,0,0,0,v South Africa,Jaipur,2/21/2010,0,1
V Sehwag,INDIA,15,11,1,0,81.81,v South Africa,Gwalior,2/24/2010,9,0
SR Tendulkar,INDIA,226,147,25,3,136.05,v South Africa,Gwalior,2/24/2010,200,1
KD Karthik,INDIA,124,85,4,3,92.94,v South Africa,Gwalior,2/24/2010,79,0
YK Pathan,INDIA,47,23,4,2,156.52,v South Africa,Gwalior,2/24/2010,36,0
MS Dhoni,INDIA,37,35,7,4,194.28,v South Africa,Gwalior,2/24/2010,68,1
KD Karthik,INDIA,0,11,2,0,100,v South Africa,Ahmedabad,2/27/2010,11,0
M Vijay,INDIA,0,16,5,0,156.25,v South Africa,Ahmedabad,2/27/2010,25,0
V Kohli,INDIA,0,71,4,1,80.28,v South Africa,Ahmedabad,2/27/2010,57,0
RG Sharma,INDIA,0,61,3,0,78.68,v South Africa,Ahmedabad,2/27/2010,48,0
MS Dhoni,INDIA,0,7,0,1,128.57,v South Africa,Ahmedabad,2/27/2010,9,0
SK Raina,INDIA,0,30,5,1,163.33,v South Africa,Ahmedabad,2/27/2010,49,0
YK Pathan,INDIA,0,8,0,0,62.5,v South Africa,Ahmedabad,2/27/2010,5,0
RA Jadeja,INDIA,0,35,2,1,102.85,v South Africa,Ahmedabad,2/27/2010,36,0
S Sreesanth,INDIA,0,3,0,0,33.33,v South Africa,Ahmedabad,2/27/2010,1,0
A Mithun,INDIA,0,23,0,2,104.34,v South Africa,Ahmedabad,2/27/2010,24,0
