,Player_Name,Country,Runs,Mins,BF,4s,6s,SR,Inns,Oppn,Ground,Date
13705,JC Tredwell ,ENG,DNB,-,-,-,-,-,2,v Ireland,Dublin (Malahide),3 Sep 2013
13706,AJ Finch ,AUS,148,147,114,16,7,129.82,1,v Scotland,Edinburgh,3 Sep 2013
13707,SE Marsh ,AUS,151,184,151,16,5,100.00,1,v Scotland,Edinburgh,3 Sep 2013
13708,SR Watson ,AUS,37,38,24,6,0,154.16,1,v Scotland,Edinburgh,3 Sep 2013
13709,MJ Clarke ,AUS,4*,10,5,0,0,80.00,1,v Scotland,Edinburgh,3 Sep 2013
13710,GJ Bailey ,AUS,10*,8,7,0,1,142.85,1,v Scotland,Edinburgh,3 Sep 2013
13711,MG Johnson ,AUS,DNB,-,-,-,-,-,1,v Scotland,Edinburgh,3 Sep 2013
13712,JP Faulkner ,AUS,DNB,-,-,-,-,-,1,v Scotland,Edinburgh,3 Sep 2013
13713,MS Wade ,AUS,DNB,-,-,-,-,-,1,v Scotland,Edinburgh,3 Sep 2013
13714,AC Voges ,AUS,DNB,-,-,-,-,-,1,v Scotland,Edinburgh,3 Sep 2013
13715,Fawad Ahmed ,AUS,DNB,-,-,-,-,-,1,v Scotland,Edinburgh,3 Sep 2013
13716,CJ McKay ,AUS,DNB,-,-,-,-,-,1,v Scotland,Edinburgh,3 Sep 2013
13717,HJW Gardiner ,SCOT,1,18,17,0,0,5.88,2,v Australia,Edinburgh,3 Sep 2013
13718,FRJ Coleman ,SCOT,0,7,5,0,0,0.00,2,v Australia,Edinburgh,3 Sep 2013
13719,MW Machan ,SCOT,39,76,54,2,0,72.22,2,v Australia,Edinburgh,3 Sep 2013
13720,PL Mommsen ,SCOT,8,30,20,1,0,40.00,2,v Australia,Edinburgh,3 Sep 2013
13721,CS MacLeod ,SCOT,24,45,37,2,0,64.86,2,v Australia,Edinburgh,3 Sep 2013
13722,RD Berrington ,SCOT,6,5,5,1,0,120.00,2,v Australia,Edinburgh,3 Sep 2013
13723,D Murphy ,SCOT,11,38,37,0,0,29.72,2,v Australia,Edinburgh,3 Sep 2013
13724,RM Haq ,SCOT,25,67,51,3,0,49.01,2,v Australia,Edinburgh,3 Sep 2013
13725,G Goudie ,SCOT,23,45,25,2,2,92.00,2,v Australia,Edinburgh,3 Sep 2013
13726,GD Drummond ,SCOT,8,15,13,1,0,61.53,2,v Australia,Edinburgh,3 Sep 2013
13727,I Wardlaw ,SCOT,0*,3,0,0,0,-,2,v Australia,Edinburgh,3 Sep 2013
13728,HJW Gardiner ,SCOT,6,16,13,0,0,46.15,1,v Ireland,Belfast,6 Sep 2013
13729,FRJ Coleman ,SCOT,10,29,19,2,0,52.63,1,v Ireland,Belfast,6 Sep 2013
13730,MW Machan ,SCOT,27,31,25,4,1,108.00,1,v Ireland,Belfast,6 Sep 2013
13731,PL Mommsen ,SCOT,91*,172,122,10,0,74.59,1,v Ireland,Belfast,6 Sep 2013
13732,CS MacLeod ,SCOT,21,65,48,2,0,43.75,1,v Ireland,Belfast,6 Sep 2013
13733,RML Taylor ,SCOT,11,25,24,0,0,45.83,1,v Ireland,Belfast,6 Sep 2013
13734,RD Berrington ,SCOT,7,16,10,1,0,70.00,1,v Ireland,Belfast,6 Sep 2013
13735,D Murphy ,SCOT,2,7,8,0,0,25.00,1,v Ireland,Belfast,6 Sep 2013
13736,RM Haq ,SCOT,0,1,2,0,0,0.00,1,v Ireland,Belfast,6 Sep 2013
13737,SM Sharif ,SCOT,26,25,25,4,0,104.00,1,v Ireland,Belfast,6 Sep 2013
13738,I Wardlaw ,SCOT,7*,7,4,1,0,175.00,1,v Ireland,Belfast,6 Sep 2013
13739,WTS Porterfield ,IRE,62,76,64,10,0,96.87,2,v Scotland,Belfast,6 Sep 2013
13740,PR Stirling ,IRE,30,66,46,3,0,65.21,2,v Scotland,Belfast,6 Sep 2013
13741,EC Joyce ,IRE,11,32,24,1,0,45.83,2,v Scotland,Belfast,6 Sep 2013
13742,NJ O'Brien ,IRE,10,44,36,0,0,27.77,2,v Scotland,Belfast,6 Sep 2013
13743,GC Wilson ,IRE,2,3,5,0,0,40.00,2,v Scotland,Belfast,6 Sep 2013
13744,KJ O'Brien ,IRE,3,12,5,0,0,60.00,2,v Scotland,Belfast,6 Sep 2013
13745,DT Johnston ,IRE,24,58,34,3,0,70.58,2,v Scotland,Belfast,6 Sep 2013
13746,EJ Richardson ,IRE,12,24,18,2,0,66.66,2,v Scotland,Belfast,6 Sep 2013
13747,MC Sorensen ,IRE,31,57,44,3,0,70.45,2,v Scotland,Belfast,6 Sep 2013
13748,TJ Murtagh ,IRE,23*,34,19,2,1,121.05,2,v Scotland,Belfast,6 Sep 2013
13749,GH Dockrell ,IRE,4*,6,4,0,0,100.00,2,v Scotland,Belfast,6 Sep 2013
13750,SE Marsh ,AUS,0,3,4,0,0,0.00,1,v England,Manchester,8 Sep 2013
13751,AJ Finch ,AUS,45,98,45,4,1,100.00,1,v England,Manchester,8 Sep 2013
13752,SR Watson ,AUS,38,51,51,6,1,74.50,1,v England,Manchester,8 Sep 2013
13753,MJ Clarke ,AUS,105,141,102,14,0,102.94,1,v England,Manchester,8 Sep 2013
13754,GJ Bailey ,AUS,82,88,67,5,4,122.38,1,v England,Manchester,8 Sep 2013
13755,AC Voges ,AUS,16*,32,16,0,0,100.00,1,v England,Manchester,8 Sep 2013
13756,MS Wade ,AUS,0,2,1,0,0,0.00,1,v England,Manchester,8 Sep 2013
13757,JP Faulkner ,AUS,18,12,11,2,1,163.63,1,v England,Manchester,8 Sep 2013
13758,MG Johnson ,AUS,6*,2,4,1,0,150.00,1,v England,Manchester,8 Sep 2013
13759,Fawad Ahmed ,AUS,DNB,-,-,-,-,-,1,v England,Manchester,8 Sep 2013
13760,CJ McKay ,AUS,DNB,-,-,-,-,-,1,v England,Manchester,8 Sep 2013
13761,KP Pietersen ,ENG,60,95,66,6,2,90.90,2,v Australia,Manchester,8 Sep 2013
13762,MA Carberry ,ENG,4,16,11,1,0,36.36,2,v Australia,Manchester,8 Sep 2013
13763,IJL Trott ,ENG,0,2,1,0,0,0.00,2,v Australia,Manchester,8 Sep 2013
13764,JE Root ,ENG,3,26,15,0,0,20.00,2,v Australia,Manchester,8 Sep 2013
13765,EJG Morgan ,ENG,54,99,69,4,0,78.26,2,v Australia,Manchester,8 Sep 2013
13766,RS Bopara ,ENG,1,4,7,0,0,14.28,2,v Australia,Manchester,8 Sep 2013
13767,JC Buttler ,ENG,75,85,65,5,3,115.38,2,v Australia,Manchester,8 Sep 2013
13768,BA Stokes ,ENG,5,11,7,0,0,71.42,2,v Australia,Manchester,8 Sep 2013
13769,JC Tredwell ,ENG,1,2,1,0,0,100.00,2,v Australia,Manchester,8 Sep 2013
13770,ST Finn ,ENG,16,36,23,1,1,69.56,2,v Australia,Manchester,8 Sep 2013
13771,WB Rankin ,ENG,1*,5,1,0,0,100.00,2,v Australia,Manchester,8 Sep 2013
13772,HJW Gardiner ,SCOT,18,41,41,3,0,43.90,1,v Ireland,Belfast,8 Sep 2013
13773,FRJ Coleman ,SCOT,1,13,5,0,0,20.00,1,v Ireland,Belfast,8 Sep 2013
13774,MW Machan ,SCOT,23,59,46,2,0,50.00,1,v Ireland,Belfast,8 Sep 2013
13775,PL Mommsen ,SCOT,12,39,25,2,0,48.00,1,v Ireland,Belfast,8 Sep 2013
13776,CS MacLeod ,SCOT,39,91,81,1,0,48.14,1,v Ireland,Belfast,8 Sep 2013
13777,RD Berrington ,SCOT,35,70,59,2,0,59.32,1,v Ireland,Belfast,8 Sep 2013
13778,D Murphy ,SCOT,20*,35,25,1,0,80.00,1,v Ireland,Belfast,8 Sep 2013
13779,SM Sharif ,SCOT,4,8,5,0,0,80.00,1,v Ireland,Belfast,8 Sep 2013
13780,RM Haq ,SCOT,0,3,3,0,0,0.00,1,v Ireland,Belfast,8 Sep 2013
13781,GD Drummond ,SCOT,4,4,5,1,0,80.00,1,v Ireland,Belfast,8 Sep 2013
13782,I Wardlaw ,SCOT,0,2,2,0,0,0.00,1,v Ireland,Belfast,8 Sep 2013
13783,WTS Porterfield ,IRE,5,11,8,1,0,62.50,2,v Scotland,Belfast,8 Sep 2013
13784,PR Stirling ,IRE,13,28,20,2,0,65.00,2,v Scotland,Belfast,8 Sep 2013
13785,EC Joyce ,IRE,39,57,49,6,0,79.59,2,v Scotland,Belfast,8 Sep 2013
13786,NJ O'Brien ,IRE,65*,105,70,9,0,92.85,2,v Scotland,Belfast,8 Sep 2013
13787,GC Wilson ,IRE,35*,65,53,4,1,66.03,2,v Scotland,Belfast,8 Sep 2013
13788,SR Thompson ,IRE,DNB,-,-,-,-,-,2,v Scotland,Belfast,8 Sep 2013
13789,GH Dockrell ,IRE,DNB,-,-,-,-,-,2,v Scotland,Belfast,8 Sep 2013
13790,KJ O'Brien ,IRE,DNB,-,-,-,-,-,2,v Scotland,Belfast,8 Sep 2013
13791,MC Sorensen ,IRE,DNB,-,-,-,-,-,2,v Scotland,Belfast,8 Sep 2013
13792,AR White ,IRE,DNB,-,-,-,-,-,2,v Scotland,Belfast,8 Sep 2013
13793,EJ Richardson ,IRE,DNB,-,-,-,-,-,2,v Scotland,Belfast,8 Sep 2013
13794,SE Marsh ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13795,JP Faulkner ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13796,MJ Clarke ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13797,CJ McKay ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13798,GJ Bailey ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13799,MG Johnson ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13800,JR Hazlewood ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13801,SR Watson ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13802,MS Wade ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13803,AJ Finch ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13804,AC Voges ,AUS,TDNB,-,-,-,-,-,-,v England,Birmingham,11 Sep 2013
13805,MA Carberry ,ENG,1,2,3,0,0,33.33,1,v Australia,Birmingham,11 Sep 2013
13806,KP Pietersen ,ENG,6,23,17,1,0,35.29,1,v Australia,Birmingham,11 Sep 2013
13807,IJL Trott ,ENG,28*,66,41,2,0,68.29,1,v Australia,Birmingham,11 Sep 2013
13808,JE Root ,ENG,12,36,24,1,0,50.00,1,v Australia,Birmingham,11 Sep 2013
13809,EJG Morgan ,ENG,5*,8,6,0,0,83.33,1,v Australia,Birmingham,11 Sep 2013
13810,WB Rankin ,ENG,DNB,-,-,-,-,-,1,v Australia,Birmingham,11 Sep 2013
13811,RS Bopara ,ENG,DNB,-,-,-,-,-,1,v Australia,Birmingham,11 Sep 2013
13812,JC Buttler ,ENG,DNB,-,-,-,-,-,1,v Australia,Birmingham,11 Sep 2013
13813,ST Finn ,ENG,DNB,-,-,-,-,-,1,v Australia,Birmingham,11 Sep 2013
13814,JC Tredwell ,ENG,DNB,-,-,-,-,-,1,v Australia,Birmingham,11 Sep 2013
13815,BA Stokes ,ENG,DNB,-,-,-,-,-,1,v Australia,Birmingham,11 Sep 2013
13816,AJ Finch ,AUS,0,1,1,0,0,0.00,1,v England,Cardiff,14 Sep 2013
13817,SE Marsh ,AUS,25,57,40,5,0,62.50,1,v England,Cardiff,14 Sep 2013
13818,SR Watson ,AUS,6,16,11,1,0,54.54,1,v England,Cardiff,14 Sep 2013
13819,MJ Clarke ,AUS,22,43,28,3,0,78.57,1,v England,Cardiff,14 Sep 2013
13820,GJ Bailey ,AUS,87,138,91,5,3,95.60,1,v England,Cardiff,14 Sep 2013
13821,AC Voges ,AUS,30,60,52,2,0,57.69,1,v England,Cardiff,14 Sep 2013
13822,MS Wade ,AUS,36,54,40,3,0,90.00,1,v England,Cardiff,14 Sep 2013
13823,JP Faulkner ,AUS,1,2,3,0,0,33.33,1,v England,Cardiff,14 Sep 2013
13824,MG Johnson ,AUS,4,5,6,0,0,66.66,1,v England,Cardiff,14 Sep 2013
13825,NM Coulter-Nile ,AUS,7*,15,6,1,0,116.66,1,v England,Cardiff,14 Sep 2013
13826,CJ McKay ,AUS,2,12,12,0,0,16.66,1,v England,Cardiff,14 Sep 2013
13827,MA Carberry ,ENG,63,147,95,7,0,66.31,2,v Australia,Cardiff,14 Sep 2013
13828,KP Pietersen ,ENG,5,8,8,1,0,62.50,2,v Australia,Cardiff,14 Sep 2013
13829,IJL Trott ,ENG,0,1,1,0,0,0.00,2,v Australia,Cardiff,14 Sep 2013
13830,JE Root ,ENG,0,1,1,0,0,0.00,2,v Australia,Cardiff,14 Sep 2013
13831,EJG Morgan ,ENG,53,114,92,7,0,57.60,2,v Australia,Cardiff,14 Sep 2013
13832,RS Bopara ,ENG,7,36,19,0,0,36.84,2,v Australia,Cardiff,14 Sep 2013
13833,JC Buttler ,ENG,65*,72,48,5,2,135.41,2,v Australia,Cardiff,14 Sep 2013
13834,BA Stokes ,ENG,25,43,29,3,0,86.20,2,v Australia,Cardiff,14 Sep 2013
13835,JC Tredwell ,ENG,1*,6,4,0,0,25.00,2,v Australia,Cardiff,14 Sep 2013
13836,ST Finn ,ENG,DNB,-,-,-,-,-,2,v Australia,Cardiff,14 Sep 2013
13837,WB Rankin ,ENG,DNB,-,-,-,-,-,2,v Australia,Cardiff,14 Sep 2013
13838,PJ Hughes ,AUS,2,16,9,0,0,22.22,1,v England,Southampton,16 Sep 2013
13839,AJ Finch ,AUS,26,42,32,6,0,81.25,1,v England,Southampton,16 Sep 2013
13840,SR Watson ,AUS,143,174,107,12,6,133.64,1,v England,Southampton,16 Sep 2013
13841,MS Wade ,AUS,0,1,1,0,0,0.00,1,v England,Southampton,16 Sep 2013
13842,MJ Clarke ,AUS,75,96,76,10,1,98.68,1,v England,Southampton,16 Sep 2013
13843,GJ Bailey ,AUS,4,14,14,0,0,28.57,1,v England,Southampton,16 Sep 2013
13844,AC Voges ,AUS,8,12,17,0,0,47.05,1,v England,Southampton,16 Sep 2013
13845,JP Faulkner ,AUS,10,35,19,0,0,52.63,1,v England,Southampton,16 Sep 2013
13846,MG Johnson ,AUS,2,2,2,0,0,100.00,1,v England,Southampton,16 Sep 2013
13847,CJ McKay ,AUS,5,20,16,0,0,31.25,1,v England,Southampton,16 Sep 2013
13848,Fawad Ahmed ,AUS,4*,2,2,1,0,200.00,1,v England,Southampton,16 Sep 2013
13849,MA Carberry ,ENG,30,53,50,4,0,60.00,2,v Australia,Southampton,16 Sep 2013
13850,KP Pietersen ,ENG,0,2,1,0,0,0.00,2,v Australia,Southampton,16 Sep 2013
13851,JE Root ,ENG,21,62,36,0,0,58.33,2,v Australia,Southampton,16 Sep 2013
13852,EJG Morgan ,ENG,30,56,39,3,0,76.92,2,v Australia,Southampton,16 Sep 2013
13853,LJ Wright ,ENG,0,4,1,0,0,0.00,2,v Australia,Southampton,16 Sep 2013
13854,RS Bopara ,ENG,62,100,66,5,0,93.93,2,v Australia,Southampton,16 Sep 2013
13855,JC Buttler ,ENG,42,53,37,4,0,113.51,2,v Australia,Southampton,16 Sep 2013
13856,BA Stokes ,ENG,27,43,25,2,1,108.00,2,v Australia,Southampton,16 Sep 2013
13857,CJ Jordan ,ENG,14,29,25,1,0,56.00,2,v Australia,Southampton,16 Sep 2013
13858,JC Tredwell ,ENG,5*,7,4,1,0,125.00,2,v Australia,Southampton,16 Sep 2013
13859,WB Rankin ,ENG,4,2,4,0,0,100.00,2,v Australia,Southampton,16 Sep 2013
13860,IA Karim ,KENYA,2,-,6,0,0,33.33,1,v Afghanistan,Sharjah,2 Oct 2013
13861,AA Obanda ,KENYA,3,-,7,0,0,42.85,1,v Afghanistan,Sharjah,2 Oct 2013
13862,MA Ouma ,KENYA,24,-,48,2,0,50.00,1,v Afghanistan,Sharjah,2 Oct 2013
13863,CO Obuya ,KENYA,1,-,4,0,0,25.00,1,v Afghanistan,Sharjah,2 Oct 2013
13864,RR Patel ,KENYA,3,-,6,0,0,50.00,1,v Afghanistan,Sharjah,2 Oct 2013
13865,DM Gondaria ,KENYA,1,-,10,0,0,10.00,1,v Afghanistan,Sharjah,2 Oct 2013
13866,RG Aga ,KENYA,18,-,51,0,0,35.29,1,v Afghanistan,Sharjah,2 Oct 2013
13867,NN Odhiambo ,KENYA,5,-,30,0,0,16.66,1,v Afghanistan,Sharjah,2 Oct 2013
13868,SO Ngoche ,KENYA,8,-,31,0,0,25.80,1,v Afghanistan,Sharjah,2 Oct 2013
13869,HA Varaiya ,KENYA,11,-,27,0,1,40.74,1,v Afghanistan,Sharjah,2 Oct 2013
13870,E Otieno ,KENYA,2*,-,8,0,0,25.00,1,v Afghanistan,Sharjah,2 Oct 2013
13871,Mohammad Shahzad ,AFG,33,-,41,3,0,80.48,2,v Kenya,Sharjah,2 Oct 2013
13872,Nawroz Mangal ,AFG,52*,-,60,3,4,86.66,2,v Kenya,Sharjah,2 Oct 2013
13873,Hashmatullah Shahidi ,AFG,0,-,3,0,0,0.00,2,v Kenya,Sharjah,2 Oct 2013
13874,Asghar Afghan ,AFG,3*,-,3,0,0,100.00,2,v Kenya,Sharjah,2 Oct 2013
13875,Hamid Hassan ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13876,Mohammad Nabi ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13877,Mirwais Ashraf ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13878,Shapoor Zadran ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13879,Amir Hamza ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13880,Samiullah Shinwari ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13881,Rahmat Shah ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,2 Oct 2013
13882,IA Karim ,KENYA,3,-,27,0,0,11.11,1,v Afghanistan,Sharjah,4 Oct 2013
13883,Gurdeep Singh ,KENYA,1,-,23,0,0,4.34,1,v Afghanistan,Sharjah,4 Oct 2013
13884,MA Ouma ,KENYA,39,-,61,3,1,63.93,1,v Afghanistan,Sharjah,4 Oct 2013
13885,CO Obuya ,KENYA,1,-,24,0,0,4.16,1,v Afghanistan,Sharjah,4 Oct 2013
13886,RR Patel ,KENYA,18,-,49,1,0,36.73,1,v Afghanistan,Sharjah,4 Oct 2013
13887,DM Gondaria ,KENYA,6,-,35,0,0,17.14,1,v Afghanistan,Sharjah,4 Oct 2013
13888,RG Aga ,KENYA,6,-,14,0,0,42.85,1,v Afghanistan,Sharjah,4 Oct 2013
13889,NN Odhiambo ,KENYA,0,-,2,0,0,0.00,1,v Afghanistan,Sharjah,4 Oct 2013
13890,NM Odhiambo ,KENYA,2,-,16,0,0,12.50,1,v Afghanistan,Sharjah,4 Oct 2013
13891,HA Varaiya ,KENYA,0,-,1,0,0,0.00,1,v Afghanistan,Sharjah,4 Oct 2013
13892,SO Ngoche ,KENYA,5*,-,9,1,0,55.55,1,v Afghanistan,Sharjah,4 Oct 2013
13893,Mohammad Shahzad ,AFG,1,-,9,0,0,11.11,2,v Kenya,Sharjah,4 Oct 2013
13894,Nawroz Mangal ,AFG,19,-,29,3,0,65.51,2,v Kenya,Sharjah,4 Oct 2013
13895,Asghar Afghan ,AFG,9,-,26,0,0,34.61,2,v Kenya,Sharjah,4 Oct 2013
13896,Mohammad Nabi ,AFG,46*,-,42,3,2,109.52,2,v Kenya,Sharjah,4 Oct 2013
13897,Hashmatullah Shahidi ,AFG,13*,-,19,0,0,68.42,2,v Kenya,Sharjah,4 Oct 2013
13898,Amir Hamza ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,4 Oct 2013
13899,Karim Sadiq ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,4 Oct 2013
13900,Samiullah Shinwari ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,4 Oct 2013
13901,Rahmat Shah ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,4 Oct 2013
13902,Hamid Hassan ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,4 Oct 2013
13903,Shapoor Zadran ,AFG,DNB,-,-,-,-,-,2,v Kenya,Sharjah,4 Oct 2013
13904,PJ Hughes ,AUS,47,73,53,5,0,88.67,1,v India,Pune,13 Oct 2013
13905,AJ Finch ,AUS,72,98,79,8,3,91.13,1,v India,Pune,13 Oct 2013
13906,SR Watson ,AUS,2,4,4,0,0,50.00,1,v India,Pune,13 Oct 2013
13907,GJ Bailey ,AUS,85,89,82,10,0,103.65,1,v India,Pune,13 Oct 2013
13908,AC Voges ,AUS,7,15,13,0,0,53.84,1,v India,Pune,13 Oct 2013
13909,GJ Maxwell ,AUS,31,21,23,1,3,134.78,1,v India,Pune,13 Oct 2013
13910,BJ Haddin ,AUS,10,13,14,2,0,71.42,1,v India,Pune,13 Oct 2013
13911,JP Faulkner ,AUS,27,28,22,0,2,122.72,1,v India,Pune,13 Oct 2013
13912,MG Johnson ,AUS,9*,15,6,2,0,150.00,1,v India,Pune,13 Oct 2013
13913,CJ McKay ,AUS,11*,3,4,1,1,275.00,1,v India,Pune,13 Oct 2013
13914,XJ Doherty ,AUS,DNB,-,-,-,-,-,1,v India,Pune,13 Oct 2013
13915,S Dhawan ,INDIA,7,29,15,1,0,46.66,2,v Australia,Pune,13 Oct 2013
13916,RG Sharma ,INDIA,42,62,47,6,0,89.36,2,v Australia,Pune,13 Oct 2013
13917,V Kohli ,INDIA,61,121,85,6,0,71.76,2,v Australia,Pune,13 Oct 2013
13918,SK Raina ,INDIA,39,56,45,2,1,86.66,2,v Australia,Pune,13 Oct 2013
13919,Yuvraj Singh ,INDIA,7,8,7,0,1,100.00,2,v Australia,Pune,13 Oct 2013
13920,MS Dhoni ,INDIA,19,52,22,2,0,86.36,2,v Australia,Pune,13 Oct 2013
13921,RA Jadeja ,INDIA,11,22,18,1,0,61.11,2,v Australia,Pune,13 Oct 2013
13922,R Ashwin ,INDIA,5,11,10,0,0,50.00,2,v Australia,Pune,13 Oct 2013
13923,B Kumar ,INDIA,18,32,27,1,0,66.66,2,v Australia,Pune,13 Oct 2013
13924,R Vinay Kumar ,INDIA,11,24,19,1,0,57.89,2,v Australia,Pune,13 Oct 2013
13925,I Sharma ,INDIA,1*,3,3,0,0,33.33,2,v Australia,Pune,13 Oct 2013
13926,AJ Finch ,AUS,50,64,53,7,1,94.33,1,v India,Jaipur,16 Oct 2013
13927,PJ Hughes ,AUS,83,147,103,8,1,80.58,1,v India,Jaipur,16 Oct 2013
13928,SR Watson ,AUS,59,60,53,6,3,111.32,1,v India,Jaipur,16 Oct 2013
13929,GJ Bailey ,AUS,92*,79,50,8,5,184.00,1,v India,Jaipur,16 Oct 2013
13930,GJ Maxwell ,AUS,53,36,32,7,1,165.62,1,v India,Jaipur,16 Oct 2013
13931,AC Voges ,AUS,11,14,8,0,1,137.50,1,v India,Jaipur,16 Oct 2013
13932,BJ Haddin ,AUS,1*,5,1,0,0,100.00,1,v India,Jaipur,16 Oct 2013
13933,JP Faulkner ,AUS,DNB,-,-,-,-,-,1,v India,Jaipur,16 Oct 2013
13934,XJ Doherty ,AUS,DNB,-,-,-,-,-,1,v India,Jaipur,16 Oct 2013
13935,MG Johnson ,AUS,DNB,-,-,-,-,-,1,v India,Jaipur,16 Oct 2013
13936,CJ McKay ,AUS,DNB,-,-,-,-,-,1,v India,Jaipur,16 Oct 2013
13937,RG Sharma ,INDIA,141*,195,123,17,4,114.63,2,v Australia,Jaipur,16 Oct 2013
13938,S Dhawan ,INDIA,95,112,86,14,0,110.46,2,v Australia,Jaipur,16 Oct 2013
13939,V Kohli ,INDIA,100*,82,52,8,7,192.30,2,v Australia,Jaipur,16 Oct 2013
13940,SK Raina ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13941,R Vinay Kumar ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13942,MS Dhoni ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13943,RA Jadeja ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13944,R Ashwin ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13945,B Kumar ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13946,Yuvraj Singh ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13947,I Sharma ,INDIA,DNB,-,-,-,-,-,2,v Australia,Jaipur,16 Oct 2013
13948,RG Sharma ,INDIA,11,33,22,2,0,50.00,1,v Australia,Mohali,19 Oct 2013
13949,S Dhawan ,INDIA,8,8,6,2,0,133.33,1,v Australia,Mohali,19 Oct 2013
13950,V Kohli ,INDIA,68,121,73,9,0,93.15,1,v Australia,Mohali,19 Oct 2013
13951,SK Raina ,INDIA,17,27,19,2,0,89.47,1,v Australia,Mohali,19 Oct 2013
13952,Yuvraj Singh ,INDIA,0,1,1,0,0,0.00,1,v Australia,Mohali,19 Oct 2013
13953,MS Dhoni ,INDIA,139*,169,121,12,5,114.87,1,v Australia,Mohali,19 Oct 2013
13954,RA Jadeja ,INDIA,2,9,4,0,0,50.00,1,v Australia,Mohali,19 Oct 2013
13955,R Ashwin ,INDIA,28,55,35,3,0,80.00,1,v Australia,Mohali,19 Oct 2013
13956,B Kumar ,INDIA,10,23,18,1,0,55.55,1,v Australia,Mohali,19 Oct 2013
13957,R Vinay Kumar ,INDIA,0,10,1,0,0,0.00,1,v Australia,Mohali,19 Oct 2013
13958,I Sharma ,INDIA,0*,1,0,0,0,-,1,v Australia,Mohali,19 Oct 2013
13959,PJ Hughes ,AUS,22,50,40,4,0,55.00,2,v India,Mohali,19 Oct 2013
13960,AJ Finch ,AUS,38,72,44,6,0,86.36,2,v India,Mohali,19 Oct 2013
13961,SR Watson ,AUS,11,33,17,1,0,64.70,2,v India,Mohali,19 Oct 2013
13962,GJ Bailey ,AUS,43,69,60,4,1,71.66,2,v India,Mohali,19 Oct 2013
13963,AC Voges ,AUS,76*,121,88,7,0,86.36,2,v India,Mohali,19 Oct 2013
13964,GJ Maxwell ,AUS,3,3,3,0,0,100.00,2,v India,Mohali,19 Oct 2013
13965,BJ Haddin ,AUS,24,19,16,2,1,150.00,2,v India,Mohali,19 Oct 2013
13966,JP Faulkner ,AUS,64*,39,29,2,6,220.68,2,v India,Mohali,19 Oct 2013
13967,XJ Doherty ,AUS,DNB,-,-,-,-,-,2,v India,Mohali,19 Oct 2013
13968,MG Johnson ,AUS,DNB,-,-,-,-,-,2,v India,Mohali,19 Oct 2013
13969,CJ McKay ,AUS,DNB,-,-,-,-,-,2,v India,Mohali,19 Oct 2013
13970,AJ Finch ,AUS,5,7,10,1,0,50.00,1,v India,Ranchi,23 Oct 2013
13971,PJ Hughes ,AUS,11,25,17,1,0,64.70,1,v India,Ranchi,23 Oct 2013
13972,SR Watson ,AUS,14,29,19,3,0,73.68,1,v India,Ranchi,23 Oct 2013
13973,GJ Bailey ,AUS,98,122,94,7,3,104.25,1,v India,Ranchi,23 Oct 2013
13974,AC Voges ,AUS,7,27,16,1,0,43.75,1,v India,Ranchi,23 Oct 2013
13975,GJ Maxwell ,AUS,92,95,77,6,5,119.48,1,v India,Ranchi,23 Oct 2013
